"Section", "Type", "Subtype", "Key", "Object"
"industrie", "ingrédient", "fruit", "noyau", "noyaux"
"industrie", "ustensile", "", "panier d'osier", "paniers d'osier"
"industrie", "", "", "", "pays vignobles"
"industrie", "ustensile", "", "pressoir", "pressoir"
"industrie", "ustensile", "", "pressoir", "pressoir"
"industrie", "ingrédient", "fruit", "prune", "prunes"
"industrie", "ingrédient", "fruit", "prune", "prunes"
"industrie", "ingrédient", "fruit", "pêche", "pêches"
"industrie", "ingrédient", "fruit", "raisin", "raisin"
"industrie", "produit", "végétal", "raisin", "raisin"
"industrie", "produit", "végétal", "raisin", "raisin"
"industrie", "ingrédient", "fruit", "raisin", "raisins"
"industrie", "produit", "boisson", "rhum", "rhum"
"industrie", "ingrédient", "féculent", "riz", "riz"
"industrie", "ustensile", "", "serpette", "serpettes"
"industrie", "ustensile", "", "tonneau", "tonneaux"
"industrie", "ingrédient", "", "vin", "vin"
"industrie", "produit", "boisson", "vin", "vin"
"industrie", "produit", "boisson", "vin", "vin"
"industrie", "produit", "boisson", "vin", "vin blanc"
"industrie", "produit", "boisson", "vin", "vin blanc"
"industrie", "produit", "boisson", "vin", "vin de deuxième qualité"
"industrie", "produit", "boisson", "vin", "vin de première qualité"
"industrie", "produit", "boisson", "vin", "vin rouge"
"agriculture", "", "", "", "arbres"
"agriculture", "produit", "végétal", "vigne", "arbrisseau"
"agriculture", "produit", "végétal", "vigne", "bourgeons"
"agriculture", "produit", "végétal", "vigne", "bourgeons"
"agriculture", "produit", "végétal", "vigne", "branches"
"agriculture", "produit", "végétal", "vigne", "cep"
"agriculture", "produit", "végétal", "vigne", "cep de vigne"
"agriculture", "produit", "végétal", "raisin chasselas", "chasselas"
"agriculture", "produit", "végétal", "raisin chasselas", "chasselas"
"agriculture", "produit", "végétal", "raisin chasselas", "chasselas"
"agriculture", "produit", "végétal", "raisin chasselas", "chasselas"
"agriculture", "produit", "végétal", "vigne", "feuilles"
"agriculture", "produit", "végétal", "vigne", "feuilles"
"agriculture", "produit", "végétal", "vigne", "fleurs"
"agriculture", "produit", "végétal", "vigne", "fleurs"
"agriculture", "produit", "végétal", "raisin gamay", "gamay"
"agriculture", "produit", "végétal", "raisin gouais", "gouais"
"agriculture", "produit", "végétal", "raisin", "grains"
"agriculture", "produit", "végétal", "vigne", "grappes"
"agriculture", "produit", "végétal", "raisin muscat", "muscat"
"agriculture", "produit", "végétal", "vigne", "pied de vigne"
"agriculture", "produit", "végétal", "raisin pineau", "pineau"
"agriculture", "produit", "végétal", "raisin chasselas", "raisin"
"agriculture", "produit", "végétal", "raisin", "raisin blanc"
"agriculture", "produit", "végétal", "raisin", "raisins"
"agriculture", "produit", "végétal", "raisin", "raisins"
"agriculture", "produit", "végétal", "raisin", "raisins"
"agriculture", "produit", "végétal", "raisin", "raisins blancs"
"agriculture", "produit", "végétal", "raisin", "raisins noirs"
"agriculture", "produit", "végétal", "vigne", "rameaux"
"agriculture", "produit", "végétal", "vigne", "rameaux"
"agriculture", "produit", "végétal", "vigne", "rameaux"
"agriculture", "produit", "végétal", "vigne", "sarments"
"agriculture", "produit", "végétal", "vigne", "sarments"
"agriculture", "produit", "végétal", "vigne", "tige"
"agriculture", "produit", "végétal", "vigne", "tiges"
"agriculture", "produit", "végétal", "raisin verreau", "verreau"
"agriculture", "produit", "végétal", "vigne", "vigne"
"agriculture", "", "", "", "vin"
"agriculture", "produit", "boisson", "vin", "vins"
"agriculture", "produit", "végétal", "vigne", "vrilles"
"agriculture", "produit", "végétal", "vigne", "végétal"
"hygiène", "produit", "boisson", "boisson alcoolique", "boissons"
"hygiène", "produit", "boisson", "boisson alcoolique", "boissons alcooliques"
"hygiène", "produit", "boisson", "boisson alcoolique", "boissons alcooliques"
"hygiène", "ingrédient", "", "eau", "eau"
"économie_domestique", "produit", "boisson", "brou de noix", "BROU DE NOIX"
"économie_domestique", "produit", "boisson", "cassis", "CASSIS"
"économie_domestique", "produit", "boisson", "ratafia de framboise", "RATAFIA DE FRAMBOISES"
"économie_domestique", "produit", "boisson", "brou de noix", "brou de noix"
"économie_domestique", "ingrédient", "éparco", "cannelle", "cannelle"
"économie_domestique", "produit", "boisson", "cassis", "cassis"
"économie_domestique", "ingrédient", "fruit", "cerise", "cerises"
"économie_domestique", "ingrédient", "éparco", "clou de girofle", "clou de girofle"
"économie_domestique", "ustensile", "", "cruche", "cruche"
"économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie"
"économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie"
"économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie blanche ordinaire"
"économie_domestique", "ingrédient", "fruit", "framboise", "framboises"
"économie_domestique", "ingrédient", "fruit", "framboise", "framboises"
"économie_domestique", "ingrédient", "fruit", "cassis", "grains"
"économie_domestique", "ingrédient", "fruit", "cassis", "grains de cassis"
"économie_domestique", "ingrédient", "fruit", "cassis", "jus"
"économie_domestique", "ingrédient", "fruit", "framboise", "jus"
"économie_domestique", "ingrédient", "boisson", "liqueur de noix", "liqueur"
"économie_domestique", "produit", "boisson", "cassis", "liqueur"
"économie_domestique", "produit", "boisson", "liqueur", "liqueurs"
"économie_domestique", "produit", "boisson", "liqueur", "liqueurs"
"économie_domestique", "produit", "boisson", "liqueur de ménage", "liqueurs de ménage"
"économie_domestique", "produit", "boisson", "liqueur de ménage", "liqueurs de ménage"
"économie_domestique", "ingrédient", "fruit", "noix", "noix"
"économie_domestique", "mets", "", "aliment", "nourriture"
"économie_domestique", "produit", "boisson", "ratafia", "ratafia"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ustensile", "", "tamis", "tamis"
"économie_domestique", "ustensile", "", "vase", "vase"
"économie_domestique", "ustensile", "", "épingle", "épingle""Section", "Type", "Subtype", "Key", "Object"
"récit", "ingrédient", "laitier", "lait", " lait"
"récit", "ingrédient", "éparco", "sucre", " sucre en poudre"
"récit", "ustensile", "", "table", " table"
"récit", "ustensile", "", "cercle pour tartes", "Cercle pour les tartes"
"récit", "ustensile", "", "moule ovale pour pâté", "Moule ovale pour pâtés"
"récit", "ustensile", "", "moule pour biscuits", "Moule pour biscuits"
"récit", "ustensile", "", "moule pour gâteau", "Moule pour gâteaux"
"récit", "ustensile", "", "moule pour fromage et crème", "Moule pour fromages et crèmes"
"récit", "ustensile", "", "moule pour gâteau de riz", "Moule pour gâteau de riz"
"récit", "ustensile", "", "moule pour madeleines", "Moule pour madeleines"
"récit", "ustensile", "", "moule rond pour pâté", "Moule rond pour pâtés"
"récit", "ustensile", "", "moule à pâtisserie", "Moules à pâtisserie"
"récit", "ustensile", "", "plaque pour le four", "Plaque pour mettre au four les galettes et les tartes"
"récit", "ustensile", "", "assiette", "assiette"
"récit", "ingrédient", "", "caramel", "caramel"
"récit", "ingrédient", "", "caramel", "caramel"
"récit", "ustensile", "", "couteau", "couteau"
"récit", "mets", "", "crème", "crème"
"récit", "mets", "", "crème renversée", "crème renversée"
"récit", "mets", "", "crème renversée", "crème renversée"
"récit", "ustensile", "", "doroir", "doroir"
"récit", "ustensile", "", "four", "four"
"récit", "ustensile", "", "four", "four"
"récit", "mets", "", "friandise", "friandises"
"récit", "ingrédient", "laitier", "lait", "lait"
"récit", "ustensile", "", "moule", "moule"
"récit", "ingrédient", "fruit", "noyau", "noyaux"
"récit", "ustensile", "", "mets", "plat"
"récit", "ingrédient", "fruit", "prune", "prunes de reine-Claude"
"récit", "ingrédient", "féculent", "pâte", "pâte"
"récit", "ingrédient", "féculent", "pâte", "pâte"
"récit", "mets", "", "pâtisserie", "pâtisseries"
"récit", "ustensile", "", "rouleau", "rouleau"
"récit", "ingrédient", "éparco", "sucre", "sucre"
"récit", "ingrédient", "éparco", "sucre", "sucre"
"récit", "mets", "", "tarte", "tarte"
"récit", "mets", "", "tarte aux prunes", "tarte aux prunes"
"récit", "mets", "", "tarte aux prunes", "tarte aux prunes"
"récit", "mets", "", "tarte aux prunes", "tarte aux reines-Claude."
"récit", "ingrédient", "éparco", "vanille", "vanille"
"récit", "ingrédient", "animal", "œuf", "œufs"
"récit", "ingrédient", "animal", "œuf", "œufs battus"
"questionnaire", "mets", "", "crème renversée", "crème"
"questionnaire", "mets", "", "crème renversée", "crème"
"questionnaire", "mets", "", "crème renversée", "crème renversée."
"questionnaire", "mets", "", "tarte aux prunes", "tarte"
"questionnaire", "mets", "", "tarte aux prunes", "tarte"
"questionnaire", "mets", "", "tarte aux prunes", "tarte aux prunes"
"économie_domestique", "ustensile", "", "", " assiette"
"économie_domestique", "ingrédient", "fruit", "fruit", " fruits"
"économie_domestique", "ustensile", "", "tourtière plate", " tourtière plate"
"économie_domestique", "ingrédient", "", "caramel", " caramel"
"économie_domestique", "ingrédient", "laitier", "crème", " crème"
"économie_domestique", "ustensile", "", "feu", " feu plus vif "
"économie_domestique", "ustensile", "", "moule", " moule"
"économie_domestique", "ustensile", "", "paper", " papier"
"économie_domestique", "mets", "", "pâté de foie gras", " pâtés de foies gras de Strasbourg,"
"économie_domestique", "mets", "", "tarte", " tarte "
"économie_domestique", "ustensile", "", "terrine", " terrine"
"économie_domestique", "ingrédient", "fruit", "zeste de citron", " zeste d'un citron"
"économie_domestique", "mets", "", "biscuit de Savoie", "BISCUIT DE SAVOIE"
"économie_domestique", "mets", "", "brioche", "BRIOCHE"
"économie_domestique", "mets", "", "tarte aux confitures", "CONFITURES"
"économie_domestique", "mets", "", "galette de ménage", "GALETTE DE MÉNAGE"
"économie_domestique", "mets", "", "gâteau de Savoie", "GATEAU "
"économie_domestique", "mets", "", "gâteau simple", "GATEAU SIMPLE"
"économie_domestique", "ustensile", "", "moule", "MOULES"
"économie_domestique", "mets", "", "paté de campagne", "PATÉ DE CAMPAGNE"
"économie_domestique", "mets", "", "tarte aux pommes", "TARTE AUX POMMES"
"économie_domestique", "ingrédient", "féculent", "pâte", "abaisse de pâte"
"économie_domestique", "ustensile", "", "assiette", "assiette"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre "
"économie_domestique", "ingrédient", "animal", "'œuf", "blanc"
"économie_domestique", "ingrédient", "animal", "œuf", "blancs"
"économie_domestique", "ingrédient", "animal", "œuf", "blancs"
"économie_domestique", "ingrédient", "animal", "œuf", "blancs"
"économie_domestique", "mets", "", "bouillon", "bouillon"
"économie_domestique", "mets", "", "brioche", "brioche"
"économie_domestique", "mets", "", "brioche", "brioche"
"économie_domestique", "ingrédient", "", "caramel", "caramel"
"économie_domestique", "ingrédient", "", "caramel", "caramel"
"économie_domestique", "ingrédient", "", "caramel", "caramel"
"économie_domestique", "ingrédient", "", "caramel", "caramel"
"économie_domestique", "ingrédient", "", "caramel", "caramel"
"économie_domestique", "ustensile", "", "carton", "carton"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "mets", "", "pâté d'alouettes", "ceux d'alouettes de Pithiviers,"
"économie_domestique", "mets", "", "pâté de canard", "ceux de canards d'Amiens"
"économie_domestique", "ingrédient", "carné", "chair à saucisse", "chair à saucisses"
"économie_domestique", "ingrédient", "fruit", "confiture", "confitures"
"économie_domestique", "mets", "", "tarte aux confitures", "confitures"
"économie_domestique", "ustensile", "", "coquille", "coquille"
"économie_domestique", "ustensile", "", "corbeille à pain", "corbeille à pain"
"économie_domestique", "ustensile", "", "couteau", "couteau"
"économie_domestique", "ustensile", "", "couvercle", "couvercle"
"économie_domestique", "ustensile", "", "couverture", "couverture"
"économie_domestique", "mets", "", "crème renversée", "crème renversée"
"économie_domestique", "ustensile", "", "cuiller", "cuiller"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "", "eau", "eau froide"
"économie_domestique", "ingrédient", "", "eau", "eau ordinaire"
"économie_domestique", "ingrédient", "", "eau", "eau tiède"
"économie_domestique", "ingrédient", "carné", "farce", "farce"
"économie_domestique", "ingrédient", "féculent", "farine", "farine"
"économie_domestique", "ingrédient", "féculent", "farine", "farine"
"économie_domestique", "ingrédient", "féculent", "farine", "farine"
"économie_domestique", "ingrédient", "féculent", "farine", "farine"
"économie_domestique", "ingrédient", "féculent", "farine", "farine séchée au four"
"économie_domestique", "ingrédient", "féculent", "farine", "farine,"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu doux de cendres"
"économie_domestique", "ingrédient", "éparco", "fleur d'oranger", "fleur d'oranger pralinée"
"économie_domestique", "ingrédient", "féculent", "farine", "fleur de farine"
"économie_domestique", "ustensile", "", "four", "four"
"économie_domestique", "ustensile", "", "four", "four"
"économie_domestique", "ustensile", "", "four", "four"
"économie_domestique", "ustensile", "", "four", "four"
"économie_domestique", "ustensile", "", "four", "four gai"
"économie_domestique", "ustensile", "", "four", "four de campagne"
"économie_domestique", "ustensile", "", "fourchette", "fourchette"
"économie_domestique", "ustensile", "", "four", "fourquelconque"
"économie_domestique", "ingrédient", "fruit", "fruit", "fruits"
"économie_domestique", "ingrédient", "fruit", "fruit", "fruits"
"économie_domestique", "mets", "", "galette", "galette"
"économie_domestique", "mets", "", "galette", "galettes"
"économie_domestique", "mets", "", "gâteau", "gâteau"
"économie_domestique", "mets", "", "gâteau de Savoie", "gâteau de Savoie"
"économie_domestique", "mets", "", "gâteau simple", "gâteau simple"
"économie_domestique", "mets", "", "gâteau", "gâteaux"
"économie_domestique", "ingrédient", "animal", "'œuf", "jaune"
"économie_domestique", "ingrédient", "animal", "œuf", "jaunes"
"économie_domestique", "ingrédient", "animal", "œuf", "jaunes"
"économie_domestique", "ingrédient", "laitier", "", "lait "
"économie_domestique", "ingrédient", "", "levain", "levain"
"économie_domestique", "ingrédient", "", "levain", "levain"
"économie_domestique", "ingrédient", "", "levain", "levain"
"économie_domestique", "ingrédient", "", "levain", "levain de pain"
"économie_domestique", "ingrédient", "", "levure", "levure de bière"
"économie_domestique", "ustensile", "", "linge", "linge"
"économie_domestique", "ustensile", "", "linge", "linge"
"économie_domestique", "ustensile", "", "linge", "linge blanc"
"économie_domestique", "ustensile", "", "moule", "moule"
"économie_domestique", "ustensile", "", "moule", "moule"
"économie_domestique", "ustensile", "", "moule", "moules à pâtisserie"
"économie_domestique", "ustensile", "", "moule", "moules à pâtisserie"
"économie_domestique", "ustensile", "", "planchette", "planchettes rondes"
"économie_domestique", "ustensile", "", "plaque de four", "plaque de four"
"économie_domestique", "ustensile", "", "plaque de tôle", "plaque de tôle"
"économie_domestique", "ustensile", "", "plat creux", "plat"
"économie_domestique", "ustensile", "", "plat creux", "plat creux"
"économie_domestique", "mets", "", "pot-au-feu", "pot-au-feu"
"économie_domestique", "ustensile", "", "poêlon", "poêlon"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "mets", "", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte brisée", "pâte brisée "
"économie_domestique", "ingrédient", "féculent", "pâte brisée", "pâte brisée"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte cuite"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte molle"
"économie_domestique", "mets", "", "pâté", "pâté"
"économie_domestique", "mets", "", "pâté", "pâtés"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre "
"économie_domestique", "ustensile", "", "sébile", "sébile"
"économie_domestique", "ustensile", "", "table", "table"
"économie_domestique", "ustensile", "", "table", "table"
"économie_domestique", "mets", "", "tarte", "tarte"
"économie_domestique", "mets", "", "tarte aux pommes", "tarte aux pommes"
"économie_domestique", "mets", "", "tarte", "tartes"
"économie_domestique", "mets", "", "tarte", "tartes aux confitures"
"économie_domestique", "ustensile", "", "terrine", "terrine"
"économie_domestique", "ustensile", "", "terrine", "terrine"
"économie_domestique", "ingrédient", "carné", "veau", "veau"
"économie_domestique", "ingrédient", "", "eau", "verre"
"économie_domestique", "ingrédient", "animal", "œuf", "œufs"
"économie_domestique", "ingrédient", "animal", "œuf", "œufs"
"économie_domestique", "ingrédient", "animal", "œuf", "œufs"
"économie_domestique", "ingrédient", "animal", "œuf", "œufs ;"
"économie_domestique", "ingrédient", "animal", "œuf", "œufs entiers"
"économie_domestique", "mets", "", "œufs à la neige", "œufs à la neige""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "végétal", "cacao", "Amérique centrale"
"récit", "produit", "végétal", "cacao", "Antilles"
"récit", "produit", "végétal", "café", "Bourbon"
"récit", "produit", "végétal", "cocotier", "Cocotiers"
"récit", "produit", "végétal", "café", "Moka"
"récit", "produit", "végétal", "palmier", "Palmiers"
"récit", "produit", "végétal", "cacao", "amandes"
"récit", "produit", "végétal", "cacao", "amandes"
"récit", "produit", "végétal", "bananier", "bananiers"
"récit", "produit", "boisson", "lait de coco", "boisson"
"récit", "ingrédient", "végétal", "cacao", "cacao"
"récit", "ingrédient", "végétal", "cacao", "cacao"
"récit", "produit", "végétal", "cacao", "cacao"
"récit", "produit", "végétal", "cacaoyer", "cacaoyer"
"récit", "produit", "végétal", "café", "café"
"récit", "produit", "végétal", "café", "café"
"récit", "produit", "végétal", "canne à sucre", "canne à sucre"
"récit", "produit", "végétal", "canne à sucre", "canne à sucre"
"récit", "produit", "végétal", "canne à sucre", "canne à sucre"
"récit", "produit", "végétal", "canne à sucre", "canne à sucre"
"récit", "mets", "", "chocolat", "chocolat"
"récit", "mets", "", "chocolat", "chocolat"
"récit", "mets", "", "chocolat", "chocolats"
"récit", "produit", "végétal", "cocotier", "cocotiers"
"récit", "produit", "végétal", "concombre", "concombres"
"récit", "mets", "", "crème dessert", "crèmes"
"récit", "produit", "végétal", "coco", "eau"
"récit", "produit", "végétal", "cacao", "fruits"
"récit", "produit", "végétal", "fécule de haricot", "fécule de haricots"
"récit", "produit", "végétal", "gousse de vanille", "gousses"
"récit", "produit", "végétal", "cacao", "graine"
"récit", "produit", "éparco", "vanille", "graine"
"récit", "produit", "animal", "graisse", "graisse"
"récit", "mets", "", "gâteau", "gâteaux"
"récit", "produit", "végétal", "canne à sucre", "jus"
"récit", "produit", "végétal", "coco", "lait"
"récit", "produit", "végétal", "coco", "lait de coco"
"récit", "produit", "végétal", "manguier", "manguiers"
"récit", "produit", "végétal", "coco", "noix de coco"
"récit", "produit", "végétal", "palmier", "palmiers"
"récit", "produit", "boisson", "rhum", "rhum"
"récit", "produit", "boisson", "rhum", "rhum"
"récit", "ingrédient", "éparco", "sirop", "sirops"
"récit", "ingrédient", "éparco", "sucre", "sucre"
"récit", "produit", "boisson", "tafia", "tafia"
"récit", "produit", "boisson", "tafia", "tafia"
"récit", "", "végétal", "vanille", "vanille"
"récit", "ingrédient", "éparco", "vanille", "vanille"
"récit", "produit", "végétal", "vanillier", "vanillier"
"questionnaire", "produit", "végétal", "cacao", "cacao"
"questionnaire", "produit", "végétal", "cacaoyer", "cacaoyer"
"questionnaire", "produit", "végétal", "café", "café"
"questionnaire", "produit", "végétal", "café", "café"
"questionnaire", "mets", "", "chocolat", "chocolats"
"questionnaire", "produit", "éparco", "vanille", "vanille"
"géographie", "produit", "", "eau minérale", "eaux minérales"
"sciences_naturelles", "produit", "végétal", "ananas", "ananas"
"sciences_naturelles", "produit", "végétal", "banane", "bananes"
"sciences_naturelles", "produit", "animal", "bœuf", "bœuf"
"sciences_naturelles", "produit", "végétal", "cacao", "cacao"
"sciences_naturelles", "produit", "végétal", "café", "café"
"sciences_naturelles", "produit", "végétal", "canne à sucre", "canne à sucre"
"sciences_naturelles", "produit", "animal", "chèvre", "chèvre"
"sciences_naturelles", "produit", "végétal", "citron", "citron"
"sciences_naturelles", "produit", "végétal", "manioc", "manioc"
"sciences_naturelles", "produit", "végétal", "maïs", "maïs"
"sciences_naturelles", "produit", "végétal", "orange", "oranges"
"sciences_naturelles", "produit", "végétal", "raisin", "raisin"
"sciences_naturelles", "produit", "végétal", "riz", "riz"
"sciences_naturelles", "produit", "végétal", "thé", "thé"
"sciences_naturelles", "produit", "éparco", "vanille", "vanille"
"économie_domestique", "mets", "boisson", "chocolat chaud", "CHOCOLAT"
"économie_domestique", "ustensile", "", "tasse", "TASSE"
"économie_domestique", "mets", "", "café au lait", "café au lait"
"économie_domestique", "ustensile", "", "charbon", "charbon"
"économie_domestique", "ingrédient", "végétal", "chocolat", "chocolat"
"économie_domestique", "mets", "boisson", "chocolat chaud", "chocolat"
"économie_domestique", "ingrédient", "laitier", "lait", "lait"
"économie_domestique", "ingrédient", "féculent", "pain", "pain"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ustensile", "", "tasse", "tasse"
"économie_domestique", "ustensile", "", "tasse", "tasse"
